ME14	ME47	ME33	ME56	ME21	ME26	ME29	ME12	ME24	ME45	ME52	ME9	ME50	ME25	ME39	ME18	ME38	ME22	ME42	ME19	ME31	ME10	ME2	ME5	ME8	ME15	ME48	ME27	ME30	ME17	ME44	ME1	ME3	ME43	ME51	ME32	ME35	ME16	ME41	ME34	ME7	ME54	ME23	ME28	ME49	ME13	ME11	ME20	ME37	ME36	ME46	ME55	ME53	ME4	ME6	ME40	ME0
GSM1172897	-0.0040829694928376	-0.00367631012817747	0.00376902160593353	-0.00953850590890129	-0.0273808507497782	-0.00556693434189271	-0.0295731023854929	-0.0104619001759269	-0.0102200924215153	-0.0443791433448912	-0.0162580666257936	-0.0651691536843355	-0.0226313595988645	-0.0126146065395524	0.0103991466643804	-0.0236409513357843	-0.0428110216521649	-0.0380368672984234	-0.0324468817222261	-0.0358032432823319	-0.0186661632340077	-0.0288344777942515	-0.0127901091753145	-0.0287345147732537	-0.0307252311370474	0.0759516718801182	-0.0391830046130786	-0.0223889630436407	-0.0241853637825298	-0.0303600531351031	-0.0601889142827966	-0.109817366161205	-0.131186434391309	-0.0151778915255304	-0.0234575157459227	-0.029535513370719	-0.0360683237022932	-0.0310986846394534	-0.019977570390595	-0.0382326992515929	-0.0216005606423316	-0.024656804116569	-0.0497141968034642	-0.0434149044325056	-0.0245973170509434	-0.0132741021351709	-0.0198559657683533	0.0049907428494034	-0.0157703102102942	0.984445711905878	0.00573891265956783	0.00545008655938147	-0.008680250365299	0.016871191874427	0.0182528766628813	0.164328487593709	-0.0439230703380687
GSM1172901	-0.0307540241898319	-0.0374096905559573	-0.0413798520849515	-0.0471780274416747	-0.0336704990606447	-0.0379409137664856	-0.0529815778845822	-0.0351929620320411	-0.0486572282152825	-0.0424584901866853	-0.0234148063580867	-0.0300530978204131	-0.0186951147553976	-0.0280905395278556	-0.0397705374883653	0.0369286453379537	-0.0411285516371703	-0.0321030401311709	-0.0296702019051031	-0.0216115423049107	-0.0346325498325633	-0.0167902861552679	-0.0301721239201932	-0.0337712021875526	-0.0337447886089478	-0.0412365274906418	-0.0299319577521856	-0.0179777933352512	-0.0337061416477164	-0.0520367338929039	-0.0430866184589577	-0.1249093865647	-0.0697936828123531	0.0016803894228519	-0.0258050173102055	0.0140119674398642	-0.0342392925154498	0.977475551150785	-0.0242065929720932	-0.00760095659783237	0.0668625271892862	-0.0184999437309735	-0.0171595584312764	-0.0231019817882111	-0.0313803211595986	0.00311329555671555	0.00383561956596374	-0.00730977493106839	-0.0377206660056791	-0.0258694046738275	-0.0198091242316493	-0.0295304745726101	-0.0322033677856842	-0.051943283281863	-0.000976957525166813	-0.0614796782991958	0.0618128595039953
GSM1172902	0.00680446226843304	0.00242719605860886	-0.00824769412911776	-0.0281633353078092	-0.0161992844010517	0.0027523313097888	-0.0300745847034133	-0.0215567320740972	-0.0336778254296515	-0.0430152309462667	-0.0176845169573948	-0.0643303150794458	-0.0349666836784592	-0.0279200086290354	-0.00804354457693309	-0.0171401171538961	-0.0389122306498535	-0.0389939591963975	-0.0489923962236791	-0.0462907607857874	-0.036006328492126	-0.0469803146714184	-0.0272476842031335	-0.0482342658367227	-0.0378347805726327	-0.0611678421111367	-0.0363132754622041	-0.0433492938423122	-0.0419088607000091	-0.0357037045533059	-0.0566158974219662	-0.0979194835105118	-0.142124454556428	-0.0435725113399475	-0.0371063105420765	-0.017809377340909	-0.0498271253116945	-0.0235830657976407	-0.0212124041583844	-0.00455298944718146	-0.0153240940320699	-0.0434218845144621	-0.0381306367297407	-0.0532724765365213	-0.0149541104888747	-0.026555259832665	-0.0400644492526845	-0.0222632999821347	0.000803419013753439	-0.00627100853128837	0.0203380050722605	0.981005184401882	-0.00338899703666725	0.0648927371450846	0.00573965775926869	0.141629818602195	0.0727749969951146
GSM1172903	-0.0128536313051197	-0.0263134833386787	-0.0229543928632675	-0.0143326612758671	-0.0292278644093642	-0.0276360631440203	-0.0222183859126	-0.0328811150139153	-0.0381282918723191	-0.00518729672830585	-0.0216930898297737	0.0158370688533769	-0.0268791486142097	-0.0333439458515507	-0.0244425807225943	-0.00749869475913596	0.00303633949329472	0.97640097650825	-0.0264961580196836	-0.0182556178341399	-0.044757066632428	-0.0135700028937581	-0.0269062598444281	-0.0101483768090985	-0.0345251121700622	-0.0515826547290689	-0.00287569067274319	-0.0108762565817508	-0.00855714035385687	-0.0303640658414051	-0.0152153746034633	0.0882390714418916	0.094025903631908	-0.0102159662518765	-0.0260489451811751	-0.0166175760662024	0.0106586975662219	0.0129655051330886	-0.0131255196813331	-0.0220958516460757	-0.00462226620857093	-0.0172443886402473	-0.00975384352758712	-0.0263698136908522	-0.0286284159902462	-0.0394557818621331	-0.00681915956404828	-0.0243882116087705	-0.0294763782601788	-0.0346008294593979	-0.0477703879040755	-0.0237195256843274	-0.0245964287781648	-0.00309663487324455	-0.0335055453652793	-0.076555775201547	0.0950926124256597
GSM1172904	-0.0220923007033797	-0.0231779643968331	-0.0414619659400306	-0.0399690466193544	-0.021754654004164	-0.0366934116918147	-0.0319945869923332	-0.02938956420041	-0.0351400452559407	-0.00475056819144771	-0.00101281733379547	0.87997714921253	0.03917512513396	-0.0356490661728035	-0.024725292595371	0.00352769025272585	0.00116442378063615	-0.00202097879214913	0.00866196557288441	-0.0125346716400982	-0.0146044842256747	-0.0227320632383902	-0.0293961751716245	-0.0256664060091476	-0.0126882477532898	-0.0396465119898706	0.0151039345229975	-0.00760176889818175	-0.00284431924267598	-0.0269589953646819	0.0135658423401371	0.0236237531469192	0.0849607037976892	0.0306046820470188	-0.0235292451473844	0.0192344417396027	0.00745037099346624	-0.00271048166120999	-0.0206588951817078	-0.00892852095235438	0.0493588398807926	-0.00567300464628167	0.0588367017733579	0.0156771921128254	-0.0298147535743476	-0.015618549105749	-0.00934227933336472	-0.0238356108425658	-0.0261140189765941	-0.0291598044402418	-0.0448150781755665	-0.0432044711353891	-0.029490843102383	-0.0515334980172206	-0.022237830995232	-0.0856048866609845	0.180966427160256
GSM1172905	-0.0374912158322086	-0.0295940199444531	-0.0442777631078952	-0.0428821403877274	-0.0222476599283827	-0.0235498516165901	-0.0289915943411144	-0.0282028065832679	-0.0317387109441987	-0.0187925567110989	-0.0187774062528654	0.384202143403502	0.978581838031791	-0.0352601729751582	-0.0410694373087951	-0.0165584285967322	-0.00751367721924829	-0.0114791448316425	-0.0126328273122164	-0.0290643790837064	-0.0336237100636981	-0.0380762231921822	-0.0303970816022676	-0.0240865338122259	-0.0193307437577886	-0.0913289087193567	-0.0130486179754725	-0.0284230030693152	-0.0149126911860433	-0.0151355361460796	-0.0100735762676444	0.0191118453824177	0.0338169097715355	-0.00139022350438351	-0.0084943725666471	0.0254733744506515	-0.00410512516737963	-0.0231429617771107	-0.0125223601529111	-0.00805005954787116	0.04328271937515	-0.0143008199995753	0.0505068037551936	0.00819232986846768	-0.0189346169609393	-0.00703345660207036	-0.0199184274204051	-0.0244410732335583	-0.0218565321986581	-0.03941171464801	-0.0234374039817545	-0.0451448004126802	-0.0139065205592368	-0.0098536787702675	-0.016470096167157	0.0245517493620831	0.267437090076706
GSM1172906	-0.0264726998099753	-0.0250624898227276	-0.0428950042214535	-0.0409827996670474	-0.0386298806404354	-0.0377960852127318	-0.0394225408325936	-0.0303129332491132	-0.0363384234592851	-0.0317754938213374	-0.0135989751856963	0.0338650532861341	-0.00151539037383252	-0.0303799614272066	-0.0337431102291497	-0.0423024194712456	-0.0465336213187909	-0.027881433026008	0.0218106132786594	-0.0102584104698848	-0.0167135936654624	-0.0201097006624653	-0.0271242003575927	0.0151920268024848	-0.00470188178439324	-0.0727868131250086	-0.0160306403302494	-0.0182627852464426	-0.0455263430683015	-0.0518636565949421	-0.00842086062277804	-0.152346577119743	-0.0978420209075442	0.0472153614857943	-0.0250868027154408	0.0308579572309533	-0.0208002052599435	0.00745331788217395	0.0352510581128078	0.0623310743969145	0.0938963872212079	-6.8803536990747e-05	0.952389941352601	0.0713212434891262	0.0173124766180734	0.0145951015586908	-0.0381325328691168	-0.0308441107212405	-0.00621882241643867	-0.0241990936681046	0.035556171770587	-0.0270569064490302	-0.0201316648921716	-0.0344684992164453	0.00740526937195715	0.00096017634457635	0.151954289433856
GSM1172907	-0.0491343235872669	-0.0466097696448223	-0.0485963327456972	-0.0539669299543004	-0.0444234145056431	-0.0424931451510517	-0.0465444622296423	-0.0318715177063917	-0.0533675805172504	-0.039754738818062	-0.0149733715646434	-0.0483255954788828	-0.0208057921500553	-0.031603117868908	-0.0330567242702251	-0.0252891102762686	-0.0374028483163787	-0.0456401392660178	-0.0247356575021778	-0.0221272436455157	-0.0232596022930109	-0.0309529343901892	-0.0263926301945078	-0.0191084675257371	-0.0232659749430119	-0.0853480501361964	-0.0371534521558859	-0.03659882290253	-0.0414810164402105	-0.0520473748471984	-0.031781517355917	-0.141513881870408	-0.108144263292151	-0.0144321502595769	-0.0219269292966917	0.025786034792369	-0.0259874689373501	0.00745863375526992	0.978097728830323	0.0358581629054549	0.0686808985861418	0.00701035025151333	-0.0168239519812932	0.0287681665045389	0.00935302142528762	0.00735099679705721	-0.0528414332253047	-0.0305796876081795	-0.0128768445250956	-0.0100477634380238	-0.015014567648071	-0.0422276998590336	-0.0231024455263264	0.00287390392249447	-0.0297096553911954	0.0214052292329168	0.13739470957975
GSM1172908	-0.0388365780295742	-0.0340187597337049	-0.0474502004517137	-0.0366619700502772	-0.0461047542464008	-0.0381672971947053	-0.0413698249454442	-0.0347139353655378	-0.0358875326833506	-0.012193037161556	-0.0316030341698489	0.0295763435232602	-0.0179646826816232	-0.0413955982489784	-0.0491685032546729	-0.0219484574060554	-0.0223343739850675	-0.0236748146610095	0.0134371537719732	-0.0183147915725118	-0.0353412032426715	-0.0210571840276835	-0.030359887368571	-0.0152070535508106	-0.0233567967828457	-0.0714304779353388	-0.00692191572879158	-0.00729319992261055	-0.0200823356857108	-0.0376500563302352	-0.00943919525048076	-0.0283649341130131	0.0607907581176232	0.952274182601064	0.0119515705737616	0.0107581306400628	-0.0128501355879064	-0.00910521077660342	-0.0157178212528455	0.0303396526125944	0.111176163539956	-0.00350605893718372	0.0337568764808275	0.0254483426510635	-0.0257455267370164	-0.0081793587712008	-0.0139815294744882	-0.0235148992191117	-0.0435724907738052	-0.0347827893822672	-0.0486809765591228	-0.042731764103623	-0.0311433248604918	-0.0540613759660144	-0.030683325822776	-0.0424001629321583	0.100378819418776
GSM1172909	-0.0267748470349954	-0.0421349757645872	-0.041116890927142	-0.00796085491381971	-0.0264092457363988	-0.0457963865254044	-0.0355450373789983	0.000330374017372313	-0.0504019945408852	0.015192847666641	-0.0399598784437241	-0.0344133893105461	-0.0280075717256448	-0.0029658472614866	0.0042661026131923	-0.0198993915429279	0.010598068311777	0.00829820411613398	0.0022018903845694	0.0566427739219233	0.050391730594301	0.963350800174834	-0.00619193898114402	0.0141501415884001	0.0222715580490873	0.239128683201986	-0.0124959822004794	0.0600108593058356	-0.00837085274674254	-0.0319491543159321	0.02044896130855	0.0452492585352983	0.241821373947457	-0.0138562933784483	-0.00541710332212724	-0.0472028280554891	-0.009156566520317	-0.0081471849731232	-0.0431934692986715	0.00617981918995645	-0.0695284917770698	0.00428485670132685	-0.0108702313232559	-0.0510008617983956	-0.0321607595591671	-0.0563462016779748	-0.0280848852375422	-0.0398499106561608	-0.0754839701770716	-0.0241987944068078	-0.0452427947392842	-0.0340791816058295	-0.0392746990868286	-0.142145246156003	-0.0761597961519886	-0.247589763110096	-0.263086350214282
GSM1172910	-0.050518197363042	-0.0412194312545244	-0.0498862722849222	-0.00916496291154488	-0.0180093203451985	-0.0359762854570323	-0.0287324317395168	-0.0299924566535217	-0.0396951781341743	4.83678583225354e-05	-0.0206745962992112	-0.0196239123510102	-0.0256806960141752	-0.0195430339534063	-0.0347488069019958	-0.0499251263520201	-0.0316223976421914	-0.0358019722753475	0.0109250802207143	-0.0190585224803209	0.00467267147491	-0.0200183664059909	-0.0155776606071046	-0.0155586690676419	-0.0122162875542378	0.0482671527163757	-0.0154377743080082	-0.0228610006444863	-0.0393610473758162	-0.0372933968661982	-0.01404332714671	-0.0146253097983627	0.00725884607184938	0.122430978719798	0.98452615710672	-0.0201401846907015	-0.0214075843251638	-0.0321985197817508	-0.0262240850179578	0.00773546828020707	-0.00101756764692012	-0.00906342058767908	-0.0190571991377564	-0.0225184728701416	-0.025605192486554	-0.0130262274658129	-0.0340031445872601	-0.0313501193842995	-0.0434602366724515	-0.0231060127225991	-0.0438232243784713	-0.046184934697745	-0.0312431277744656	-0.0787535751694597	-0.0518954637664899	-0.0709929484888187	-0.0766151967486752
GSM1384316	-0.0397497884703012	-0.0443399078834707	-0.0495165073292727	-0.0286033550906647	-0.0397181377615306	-0.0469738412720238	-0.0420328329517257	-0.0295064952874846	-0.049554068501197	-0.0336645880605753	-0.0196774849497077	-0.010725693101576	-0.0299050266092983	-0.0309019796708025	-0.0375156450634351	-0.0479821443397433	-0.0475380704400054	-0.0322209878263869	-0.0276809752729919	-0.0194479856387937	-0.0143919718471711	-0.0186896912903853	-0.0246916581988578	-0.0196936513699182	-0.0261700363794558	-0.00974817898222115	-0.00270045571534984	-0.0210099423027823	-0.0449723386228788	-0.0473849809991034	-0.0197666124988606	-0.103653279668513	-0.0298039563373675	-0.00387536264337116	-0.0182240752066897	-0.0152252785140696	-0.00819428973010735	0.0137499484525216	-0.0233396934863299	0.0677211817755787	0.758162167352043	0.0243486664356454	-0.0043279078242798	0.00674426145871269	-0.039263534461944	-0.0210468147416037	-0.030517241375025	-0.0300119103922875	-0.0551569731802045	-0.0168941312341255	0.00916427728361778	-0.034863858830647	-0.035601052421649	-0.0528637851352045	0.00291764712851219	0.0827728292487767	0.0522999434984674
